Community,2.methylbutyrate_PFBBr,3.aminoisobutyrate_PFBBr,3.aminoisobutyrate2_PFBBr,4.methylvalerate_PFBBr,5.aminovalerate_PFBBr,acetate_PFBBr,alanine_PFBBr,aspartate_PFBBr,benzoate_PFBBr,butyrate_PFBBr,catechol_PFBBr,crotonate_PFBBr,cysteine_PFBBr,desaminotyrosine_PFBBr,dopamine_PFBBr,glutamate_PFBBr,glycine_PFBBr,hexanoate_PFBBr,histamine_PFBBr,hydrocinnamate_PFBBr,indole.3.acetate_PFBBr,indole.3.carboxaldehyde_PFBBr,indole.3.propionate_PFBBr,isobutyrate_PFBBr,isoleucine_PFBBr,isovaleric.acid_PFBBr,itaconate_PFBBr,leucine_PFBBr,lysine_PFBBr,methionine_PFBBr,p.cresol_PFBBr,palmitate_PFBBr,phenol_PFBBr,phenylacetate_PFBBr,phenylalanine_PFBBr,proline_PFBBr,propionate_PFBBr,serine_PFBBr,succinate_PFBBr,synephrine_PFBBr,threonine_PFBBr,toluate_PFBBr,trans.indole.3.acrylate_PFBBr,tryptamine_PFBBr,tryptophan_PFBBr,tyramine_PFBBr,tyrosine_PFBBr,valerate_PFBBr,valine_PFBBr,vanillin_PFBBr,2.3.butanediol_TMS,2.aminobutyric.acid_TMS,2.hydroxy.3.methylbutyric.acid_TMS,2.hydroxybutyric.acid_TMS,2.hydroxyisocaproic.acid_TMS,3.hydroxybutyric.acid_TMS,4.hydroxyphenylacetic.acid_TMS,4.hydroxyphenyllactic.acid_TMS,4.methylvaleric.acid_TMS,5.oxoproline_TMS,alanine_TMS,aspartic.acid_TMS,benzoic.acid_TMS,citric.acid_TMS,creatinine/creatine_TMS,cysteine_TMS,cystine_TMS,erythronic.acid_TMS,fumaric.acid_TMS,glucose_TMS,glutamic.acid_TMS,glutamine_TMS,glycine_TMS,glycolic.acid_TMS,hexanoic.acid_TMS,histidine_TMS,indole.3.acetic.acid_TMS,indole.3.lactic.acid_TMS,indole_TMS,isoleucine_TMS,lactic.acid_TMS,leucine_TMS,lysine_TMS,malic.acid_TMS,mannitol_TMS,mannose_TMS,methionine_TMS,niacin_TMS,ornithine_TMS,palmitic.acid_TMS,pantothenic.acid_TMS,phenylacetic.acid_TMS,phenylalanine_TMS,phenyllactic.acid_TMS,proline_TMS,psicose_TMS,pyruvic.acid_TMS,ribose_TMS,serine_TMS,stearic.acid_TMS,succinic.acid_TMS,sucrose_TMS,threitol_TMS,threonine_TMS,tryptophan_TMS,tyrosine_TMS,tyrosol_TMS,uracil_TMS,urocanic.acid_TMS,valeric.acid_TMS,valine_TMS,cis.aconitic.acid_TMS,meso.erythritol_TMS,myo.inositol_TMS,5.aminovaleric.acid_TMS,cadaverine_TMS,putrescine_TMS,tyramine_TMS,KP_CFUs
Mix75,2.1116431904593562,2.0568154401326817,12.041690329570075,0.7240711627557372,2.2368947434491626,3.192170812486821,6.899099818010673,0.06548290229326792,-4.844223954194999,-0.06956523148084548,-1.7381162375276684,6.8788659381596755,-8.53343185816953,0.23811630465485756,-1.422322367296903,2.5699459166679666,-2.9519003104942767,-2.1511566409921956,-12.280195175728801,1.48418063779689,3.081497517268116,-6.883866706197788,2.9713883872746685,-0.4202989034554877,-7.990521723357384,-3.2111958620188212,-1.7366866411664321,-1.1416079866473554,0.6789928813804678,9.0464921898541,-2.462645094855712,-3.460816911909908,-7.753031787365343,-0.7148384869993987,-1.5146064305187932,-1.9909826022443666,-1.2859749734440524,-2.451455371171492,-0.6154812750488601,-8.82397828157732,-7.487962860626006,-1.3866787444964677,1.4390591006000215,2.749637276003275,-0.8451358495773932,2.0520986311660163,6.544341806408412,-1.6556959863543677,-1.9087688742975517,-0.5375036631014125,-7.349054950571836,-3.7132641675856877,-4.872656568569763,-8.313387585075649,-3.782528662948815,6.198050193968369,-6.133317895353123,5.399194759788056,-6.695124682950484,3.2876267690259073,-0.011839825538576543,3.0756542685437154,2.755135854882564,-2.4136114347746824,2.4904459824065253,0.4402334963033749,-8.28842366820419,1.6785048500947497,-6.721714206275275,5.504810962972464,-0.9770262600858457,-2.1926535165442425,3.9654376540721916,13.0353004241795,2.272100020008894,2.6464290045223935,4.192163923955652,14.655199804081002,6.00401126841134,4.212841139131343,-0.48164288988254683,4.266248123434806,12.749950316636566,1.9653977370194013,2.424494405829766,-2.2689034098826353,4.039387497696881,3.570455905425189,0.7550482143256204,1.4853743867069973,8.146136090556265,2.827732410454345,2.8047217524788643,3.2004699232088343,1.8855577147166263,1.4967138477200188,8.31888172929013,0.025989105693992015,13.587371273790245,1.5803355240513248,-1.4329674725718857,-4.7767704107965745,2.2725645203315166,2.4012970483422524,3.7526581293760275,2.797617429634035,12.411389617799847,1.3032439113670298,0.7090620053541427,8.63380714573719,0.34927265827672993,4.597800508497475,1.95781466731702,3.108117978067142,2.725851374200504,2.966942333393481,1.4479628390440134,1.6479869712920463,24000000
Mix76,2.590456041778028,1.477880625415692,7.56736588960173,3.7279497626976634,2.3782698828524724,0.8371779544370275,5.380719736579454,3.435280714736528,-1.5169210506144504,8.745064681905815,-1.2624012603101682,3.025834945177581,-3.2191727903420997,-9.140018991255417,-0.2523884558372493,0.0757136446790527,-2.928574541786425,-2.3291810721049844,-11.63813358642313,0.7302838938516332,2.8643295987917776,-8.336550372549079,1.9115807557566047,-0.7267665462157704,-10.247636716628215,-1.298483816437574,-6.608355987700214,-3.346384591566857,0.29089017633455816,4.440085920293816,-6.680069999820107,-4.6389401547375995,-6.671018765511364,-0.8476458633194912,0.2581491395105786,-3.2535673571966264,-2.5197062687841685,-2.763153737475746,-1.9070966959648987,-8.972970390315105,-5.289596267508424,-3.887204124907176,1.0978618275095178,1.5589488116265144,-0.7823931362161646,1.4669562766514797,3.9419240016056523,-2.806858178356651,3.728665354679798,0.252206589346305,-7.122079141071711,-3.789707745859906,-4.70028667860736,-7.884924227396708,-3.946349504670346,5.163940205230923,-4.49948409905587,4.0067326232153695,-8.009810620480886,6.118545850853962,-1.4036614418083626,2.5318592443457577,2.6263916327557375,-0.4167191237871206,6.980546445599636,-0.2786438354615558,-9.13492110548508,1.894053451020162,-1.6505737135027552,4.89841812528681,-0.24011412038380947,-1.0946617579785862,4.119572076905473,10.791895806036706,1.8460726918958035,2.9875288232515596,7.196318052048245,18.047201992106423,5.543932320144015,3.362691815641446,-1.5834700790929968,3.73589835711086,10.105273353479186,2.9239191268470712,2.1996476707533303,-3.4121031144298577,2.6412881920834987,3.6002470585833843,-3.189389730566382,-1.2158311065954777,10.499518627650012,2.9164016883981327,2.499620029057778,2.36193856666393,2.698413415632006,3.2995159952406232,10.063767326857903,1.6041260013856289,13.83399561792646,2.021468579727781,1.8337681175074585,-4.107218774250288,-5.118205986322467,2.041381160476271,4.5191518758627085,2.2472910286607903,12.063398763882446,1.5518994804742907,0.7288756741809842,11.778053599416149,0.06432487977493317,7.891233259163922,3.280871938588959,3.2850143766421502,2.374776231170665,2.5966686050129106,2.556490005698058,3.853175362142113,320000
Mix77,2.95098124277779,3.1006215894355234,12.449460101792114,-0.815309257842557,3.019783883283134,2.0389356952583864,4.568245587124422,2.19112770438701,-5.857124874573275,1.6111881540321515,1.097886589741909,6.471790908489536,-0.10450618497147612,-8.175542868279322,3.0537967966686175,2.5034885302617935,-2.358716907518494,-1.620158660238723,-10.60871443027979,0.8485354379816173,2.9926076018718653,-7.360595846747669,3.759481482185547,-0.9478063259370166,-8.969225259578335,-8.448991492302731,-0.8992835040517155,-1.7620333624472977,1.1617469287516258,0.957593147409566,-5.442301761957177,-4.569524097396012,-8.968789215414498,-1.76325386161617,-2.372312778214744,-2.9877978349533576,0.15731280551480675,-0.9702729530315017,-3.5590900435606967,-5.4984342108309985,-7.9517527836448725,-7.7622869061778035,1.8543424349330968,1.8075713899913235,-0.6786956124305078,2.0156081820274463,4.935782719950817,1.204942522335235,3.0916419319986526,-4.375118561556443,-5.678713242966385,-2.7418007823324047,-5.10674958774967,-8.245513716540923,-3.9276813548192404,2.440601569035279,-6.469417484734972,4.133562191266245,-8.169803914068373,-1.1571529940222989,-3.632008163210328,2.4276109686620044,2.932950076188837,-9.135712841655636,-0.9123996444926927,3.0159660500520933,-9.148738899544325,2.7260437538214504,-7.374244800373608,3.7413542467104914,-0.08778177280912602,-1.4934609388764324,3.4767873469198847,10.843665820269281,3.014775359997941,3.2423171092625207,3.9088102273670127,12.27443105317312,5.635297714123952,3.9453531375367095,2.3437873537980134,4.2977420704242695,8.505743753741019,3.3217744883209868,5.757595903109367,-1.510353105682117,2.6917795788755665,3.0713235118695517,3.800187545592231,3.717772340974302,8.520558686437937,2.5208973221446653,2.844804507786784,2.2494259298060535,2.1841344168096706,2.5993458622951664,9.82856805933285,-7.16010073971624,12.485139646788694,3.788788039440311,3.566509445611744,-2.3671783997828917,-5.684481866655576,3.1074430904152113,4.212321817888601,3.7300515233599283,10.550275409248218,1.378932912038004,8.488073434078066,10.294029353643394,0.33290817789000304,10.465627561406365,2.3004104047556053,2.934103798441515,1.7590185728791699,3.0234910513773205,3.270552930980781,2.1135922006928114,2700000
Mix78,1.8793938064587623,3.29909366536895,9.415178840143497,1.7806853124248745,3.557191105004325,3.9111038464666743,4.921899468389368,0.7253785979461553,-3.9838312198059738,2.4655704056962886,-0.15484911493406386,3.3631367135554626,-0.3749948018991578,-7.946070569866162,-5.613758320427736,0.1170764098155525,-2.7809175401809356,-1.8411118945688765,-9.653652834612084,1.1397084999548346,2.721707673309553,-6.234446987885929,-0.273990358256463,-0.34144950948804736,-13.855905754780034,6.702355737917927,-4.741770881661189,-2.3922120969374596,0.6331879290845241,4.1921056757099695,-8.766447139191099,-4.082109446467958,-7.765319493908219,-2.5482789721225005,1.0903139561327058,-0.8385615877322552,1.287976760774507,-1.3662683550046526,-1.5761704788070743,-5.7093538436359745,-6.685216328936649,-4.778663133201722,1.6885151892852341,3.555573440133305,-0.7957276961521357,1.5356800738627074,5.998822732585484,-5.849145781094455,-3.411139890400901,-2.225372400914945,-10.047577361580837,-2.3599413546451915,-4.684857632511218,-6.241615211606331,-4.489553111741481,-1.7075235627748433,-5.421158840687585,5.068788496289328,-7.032013363525174,-1.2670351288478134,-2.6258300086030433,2.0826624827395492,2.81051724950309,-8.689667150733372,5.8251518512635325,-3.505800334809887,-9.00755138574246,1.9774315411080996,-2.1888023351181003,-5.7940225619872106,-0.5262003659085651,-2.6533768781883853,3.572016128885501,13.667317031676925,2.7765701146825403,4.059313945184116,8.131553071429867,8.558277265819768,7.758292138698357,4.845953834151035,-0.6307812058061516,4.588178714799705,8.314704137553386,2.3410179723315334,4.08090162913318,-2.2218862226331564,2.0838002024624678,2.3486624823426263,0.1285876096186298,-3.523646298590365,6.308219120415856,3.2793988189400736,3.2204403585272265,2.664995916392213,3.126806462296521,3.1560976994186873,12.082828570450765,0.7934210256169079,12.664170390155643,3.0116518513809902,2.76226040197919,-3.363776441627965,6.5124981779012465,2.142435589485233,3.2603425291919614,2.324225509365829,10.954476461088316,1.9739133639578754,3.1722370165339138,10.822443356399628,-0.2380049551808595,10.126136677973832,2.4989159528104237,3.129277046521361,2.5397809864087493,2.4929334557717713,2.116954097206217,3.0815940419102703,1500000
Mix79,3.309284153202351,3.245892039931183,10.37911840108705,2.39842583057964,2.296626332507387,3.473417071067111,3.9733421765972405,1.3988925751725116,-7.580290089585185,6.639223774655862,-0.9032768107169505,6.746166143493233,-1.435535811956596,-5.368064438267893,-3.172258685070147,-1.0984187752973777,-2.5300744042100005,-1.9206970042324902,-13.644114797784656,0.7540636455930946,3.15038355244015,-5.166136713808397,1.5579932695294634,0.1873632960412263,-9.858938195811856,4.646640513623376,-2.3808694293130035,-3.800553587068877,-0.05237388148123667,6.010016847170858,-7.98404278985514,-4.111118059433753,-7.096256765895469,-4.4994321768376775,-1.922176850060674,-8.045929763972477,-0.03837749136200386,-7.284094107261533,-5.721023272966091,-6.894917305744729,-6.619050206979638,-3.1082747094403893,1.9044479574111648,1.5522040061908096,-0.7375506434813468,1.277828783520967,5.568790701204414,-0.03870123165509498,4.810513479247897,-5.131904210164274,-8.421511290596433,-5.460916001932262,-4.98152053618653,-7.589093682512109,-4.092621069091276,1.1676746042051496,-6.531453593683444,3.063344549259255,-8.306158040129569,4.1342166392043,-2.6182231979689714,0.5845418949885195,2.6259011691148193,-9.064854963693202,3.607667389169875,1.010829699894567,-10.390775219164508,2.4455184286430582,-7.620594349000145,2.7175390255441556,0.3142861994433348,-1.6377183664344104,4.288982672755026,13.409175200378776,3.4285480245007913,1.8712491065608754,4.800704044607152,10.821944507740238,6.967120062287123,3.598006566032233,0.18985470815756783,4.618191094297098,10.283356228323349,4.028897824576915,3.307214045280016,-1.5789575343954074,2.20064125118539,3.1772836254837364,-1.5408574383604547,-0.4965064297545825,13.128458192641158,2.080250584570948,2.572493169566267,3.0194061346827317,2.128423607241217,2.1609980605201837,9.156388755298941,5.075913155593545,13.836271390675472,2.01171922379916,3.476072673119142,-1.9017534621317504,-0.05189811535615929,2.436934386493036,4.909980990656639,2.740770579325671,11.660279357780027,4.821282186687385,6.304611490604587,10.656996741476982,0.18882496719781217,6.504715491176477,3.9672020371924117,1.927809341004624,2.8058482143726677,2.4035613989989484,3.4218624181472697,2.9292175963253904,900000
Mix82,2.7820844257244843,2.394466821052122,9.993075056843072,-0.6939781075524888,3.024581461120401,3.6554475990164703,4.471941597265754,0.727794095128468,-2.081704945269782,5.748333979874378,-1.3129872282224535,6.282135514351302,-8.675486991329075,-5.410576690333989,3.898282095763682,0.14307697971833847,-5.091776746756351,-2.2861753522711314,-10.379535377664313,0.6367634000835536,2.781799824296015,-7.451722802637627,0.03455199199544434,-0.5212878768236499,-11.154149759389142,-8.41123833697269,-0.5743566464605019,-6.557631316567525,0.774403073192107,5.29147254466915,-1.2685118507376303,-4.77616234310209,-6.917054286961087,-1.9404772013006397,-0.25790728564452625,-1.514311988661691,-3.016387347480216,0.4900756679490308,-4.675016354934362,-5.240690305652237,-8.120232282544729,1.301240963150886,1.650891014807815,3.897891858255277,-0.7519222817454635,1.8455884297763396,5.477541229254938,-5.601680940594168,3.135353243069458,-1.5669545273056746,-7.366311778501093,-4.800891388459263,-5.00872137183048,-7.765173465035209,-4.288828908354996,1.9685925732425478,-4.717060153562695,3.182507964177862,-8.12634377099596,2.4845873040846302,-4.38288959898052,2.39869522343411,3.2882530805347616,-1.1181078001970723,9.672765452745725,-1.750322250182424,-9.647996640357931,2.320741106198396,-13.491419976914155,-3.5145775217856996,-0.9808815881371247,0.1722926126688189,4.632411426246092,14.775069096967544,1.519306885826122,2.442416755971292,6.141758598829612,14.756525470416896,7.769187062598148,5.057200460257177,-0.0036432572416107978,3.3374440767966913,10.34616579428081,3.1229745968360683,4.05574412950172,-1.058534511684007,3.017552161549732,2.8612981295085866,0.48071703514986963,-4.100013714811543,11.201750712278665,2.1442400026431994,3.351535896173699,2.9659938287195198,3.458723385215864,2.7050149022548213,12.658276415551715,0.02650095344561365,11.198363810518988,2.780381701553859,-5.285161953278507,-3.6018938521077843,-4.590176513671038,3.1200444032371513,4.16334673864196,2.8897137531774124,10.615513496779414,0.8016192090412924,1.2744541551973303,10.254653336825033,2.6522496068411816,3.3015583272102402,2.6967318145857146,2.9568971655668115,2.5739710854945637,1.7650316627455145,3.0843567188979564,5.179529540458534,170000
Mix83,3.886454834664879,3.477707015574615,10.521414175295714,-0.7888725559741797,2.2992983654924433,1.4230266016368927,4.867279047788761,1.0807333758760622,2.9168963222677147,0.5618581431913685,0.9106668460873858,6.254797927333134,-3.3491753493598564,-8.202577994569682,-1.7682448116513374,-0.16503935257153324,-2.630570956521779,-1.8684481609344206,-14.63218732600568,0.8872900324040758,2.9925841154191337,-4.873502765646208,-4.5719697197950815,-0.7227660963152781,-12.823393857206987,-5.163803772225694,0.3882851841218917,-3.9498978338795463,0.565111265235055,3.617804557944806,-0.565259301586714,-3.2019762395622857,-5.895227042618388,-3.1604135640028113,0.15407230651197867,-6.511377209532741,-1.3303317873756162,-0.9367168471377896,-3.411804787894048,-9.777685564192186,-7.921526083922459,-4.113946283523328,1.5347500371285148,2.5146739681846864,-0.6799294069922481,1.9209004326459274,8.140643546317529,2.8490663543605215,-1.287339819826977,-0.3336280439819126,-3.723829362155657,-4.672206573040131,-4.1606892411312355,-9.471244252545906,-3.93160194541953,-0.7596803946892949,-5.885226439632234,2.66508003063646,-8.3384899569132,1.569969201271157,-0.2857272809493441,2.0914002148820825,2.8666518731033834,-1.0126140209230128,5.348919603301791,2.0748499866289487,-10.182557551072655,2.3506675120719134,-4.781456312915743,5.012231297612558,0.0454471901766349,-7.583485351776434,3.624441591876209,14.776871792746029,2.5184630048343184,3.0079984018459056,4.808822352189542,19.841000066641236,7.002790244082059,3.788494010205457,1.371896685890001,4.1170516276737885,8.78049013022266,3.4269454862638966,3.147311713878383,-3.5933184327198466,3.0231220322822234,2.984828506624534,4.102150700236553,1.632344965744612,5.3036962632287405,3.04174445319061,3.7581146149774876,2.677779889748801,2.3429755951635745,3.118642660760053,6.468161398344003,-3.5275173206723465,11.099126051134808,1.9972631928671647,2.2011702864067115,-2.930832563647349,-4.61385359433527,3.1598565513274544,4.78955619294665,2.9686051538041287,10.565663699973792,3.0837483143910576,-0.39542822267067335,9.56341773760264,1.5035900157017867,7.111501095791711,2.8709540138745404,2.696494443747187,3.165425999310953,2.8711209871723145,3.088778369095797,4.531921444593604,470000
Mix84,4.371859396167022,1.3637898067604621,8.988682383663717,1.2507476393063284,3.4942958409608593,4.291937999319504,4.417650063396106,2.0331262465856708,-3.1657939212209043,1.7055469259981098,-0.8014053280634311,7.853070783390853,-8.615593904689302,-4.17268807569309,2.0216430488141515,-1.4070645153225096,-3.654609852953187,-1.4431497505009692,-8.273711728274055,0.34703764148948474,2.5178629471363236,-6.4216237563959435,1.9388369015731652,-0.46131421551262286,-12.3143384190105,-4.892389155100564,-5.4384915797313775,-5.407794181232703,0.7541469893135703,4.570843323940544,-8.448109555708113,-3.2263390012091113,-8.105119307270995,-0.822199707077204,3.0949294822222324,3.0671051379526713,-0.6011049146816402,-0.6147078079700332,-4.97460559725616,-7.622822794783048,-6.916904580564994,-2.9398107553413064,2.3030365188750093,1.1636155786515143,-0.6689600497801071,1.380120912242245,3.948665847658149,0.148804696954417,0.37074046941953676,-4.370353207970662,-8.779211260311166,-4.062267186879599,-5.926966834509054,-7.083267893968664,-4.077445642797486,3.101943466412588,-4.6678496039599935,2.980075373111344,-5.621675975961912,1.2877258579401578,-0.9060723576868887,1.506589275828277,2.2143353539506165,-9.839702460780615,6.422176743070087,-1.3300911040767505,-8.192743616245131,3.28203256626906,-7.161143821898911,3.4723621997441563,0.003678264990786051,-0.6564794470673927,4.719805779015416,13.907987407844072,2.8340948795686587,3.3594610842202206,5.311575942003409,11.692479737680785,6.902218807350237,4.445488622580917,-0.06620428071123358,4.656272239282956,10.50241893773864,2.8993674432844823,2.6335884745375324,-3.0814305843839875,3.257770126495054,3.528408290769746,0.6512458322666672,-3.6787110591319996,9.826608844535954,2.952325868212759,2.864206449568245,2.2197017211991987,1.2526552665492163,2.17952254251392,14.202819049435327,-2.821501947136512,11.988143432482328,2.787187229983747,-2.7273596538942346,-1.8786424808581053,0.3703540752532002,2.482465799390153,4.05863148619918,1.9521005638061042,10.64051831561985,9.134013076981088,-2.732890973906711,9.204394466240657,0.8601406046280332,7.7255106089521615,2.981547880501107,1.8278491608567085,2.260506792250556,1.6937819033752413,1.5733457510679911,3.4250850348671635,16000000
Mix85,3.154205795699629,3.2291600730914887,11.809424800688404,0.7810623007138666,2.943378244381147,1.3158418615782774,4.909356214492971,2.3870506285451745,-0.6386819896547491,1.524343390039386,2.198075714545008,6.329632321377387,-9.09070572920161,-12.202230378553523,-3.8191719904044548,-0.0001801301463178473,-3.995310968891202,-1.3931420533372363,-9.521055530008859,0.8987615781130458,2.962908542952093,-5.989484968302395,0.39750284407432357,-0.7324846211776839,-11.099984927058497,-7.486257623515705,-7.913842512788111,-1.2822560364881133,1.2328363570719356,4.961065626397872,-0.9498238076756182,-5.132852603146738,-6.284811273073518,-1.0301737439652383,-2.2655134031627613,-1.039880210006328,-1.4468117017186213,-4.770884905443373,-3.355431976627959,-1.4226681150739262,-7.335491897916165,-2.0420865558451875,2.074008148810838,2.830073335214329,-0.8249188886302626,0.8715403736777114,5.556419345119548,2.529871840214282,4.597875924877841,-3.680405252430617,-6.887805303392466,-4.52909673559835,-6.187002715244088,-9.16465052838806,-3.8867108664355916,0.336590533250559,-6.250915349596235,3.9922740287401552,-5.665702773562129,2.011478596917237,-3.773130015381297,3.620669411022938,2.9520067162244596,-12.262938643445777,1.0875948530484916,0.16110576769313045,-8.612387316078307,2.7638723854965073,-10.301191005886354,-1.8803871415197886,-0.9846875013078218,-1.0846852746057132,4.643264482581615,13.846769178035585,1.605336997541729,2.90567361943112,4.700545490779792,6.786743806409901,6.9300826923968275,2.3903841518233193,0.27190807153588975,4.053133744226711,7.3064168494030195,2.506168948451913,3.3859553904006963,-2.6963828749143266,2.016107042015222,3.7467345371400045,1.1845019168558013,0.965405454421219,10.463184126953585,2.7347526426442035,4.054171179301315,1.8346385239383853,3.4386237607759353,2.2081764451855017,12.387852310738516,2.2985400265947056,13.200658850629049,2.389559910305025,-2.512405543704013,-1.8195363731859444,3.4644338608910252,3.7526422176815495,3.8394773767296875,2.6699654477940697,12.839338359846181,6.80134372993615,1.8042705510039108,9.134713354981775,-0.05552020301372951,9.520385817600888,3.6156908184287886,1.6761804390880528,2.6821358416602217,2.0729001827076994,2.610575819403808,3.147348170303751,710000
Mix86,4.319030788028722,2.3745728943321445,9.92971550071401,-0.3852994634343031,2.3935057063297824,2.9332743789623605,5.4057880839310695,2.7855725846100503,-4.940379054474544,6.695023089111926,-0.4274140991675401,5.568035111653176,-0.3216844501652627,-6.727063429786547,0.11424920610787737,0.2119625293202096,-1.206530899898389,-1.849594027183573,-10.809424815469251,1.0765844195956076,2.487019333276312,-7.21926412729357,-2.3281023445167093,-0.07258336337158428,-9.867275770543907,-1.9620629781175882,-6.264486018854855,-4.7590937375001,0.893972363092737,7.162044214156384,-7.864401690897164,-4.943308463731581,-8.120918788655537,-2.76338740518449,-1.9735698652642353,-6.308977515280951,-1.5806096812438448,-2.3572615861936193,-3.1569493110982085,-6.429324894858642,-9.099653846376327,-1.4034196393878329,1.6146595505293477,1.8775912777547874,-0.7926475194753024,0.4265826680058302,8.471268304564123,-0.4422553782704298,-2.0822089335730896,3.935561062488712,-4.983017144448361,-3.4954896015901133,-5.773551907298623,-8.331734720058936,-3.7181032622933383,1.8832431095985294,-6.8724861827111425,3.49648901116802,-7.592367914449746,-0.4897021488327984,-3.9111325074490324,2.33210358524699,3.332121745934754,-2.8830522189312995,0.3127473526215585,0.48663008359841736,-8.620545907744965,1.394441333122777,-9.243613075274872,-0.8879748604778388,-0.7128299687119651,-0.8555345103793517,4.225850080348171,15.123440497126479,3.3715703434197013,2.793385788842773,4.005859418302336,6.8157483139451065,7.413820796607998,3.99494962185411,0.051324990309131346,4.145360038958561,8.626922217262326,3.8378384820176707,3.315232219279181,-2.544135699229312,2.754181847584576,3.275825402168892,3.455058094640603,-3.3101636680182636,8.994257900312732,3.2439451616356028,2.7413580140739415,3.3672297082073985,1.6810224757016694,2.3418689071661616,8.876779672762689,0.9746379866012642,10.731579993367054,3.295904658387857,2.0064640614801927,-3.397992708307755,-0.8288972935148848,3.6564875653050537,4.44996319247452,2.7715399076703937,14.35755500492791,0.38416681321618973,-4.238958657671728,9.340937574218586,2.1857891632599213,8.433165854246427,2.8301917762416546,2.1253446445672735,2.189201012929397,3.740932025201891,1.586895214475778,4.061318486736788,41000000
Mix87,4.4049229797779965,2.9961747630874616,11.492081711952556,1.6760231209771912,3.010418361794698,2.744340382997902,3.4873067470973087,0.9323239561352569,-5.60239574358967,1.2367113933946376,-2.097380526647794,0.26857009642466156,-0.6926836341353662,-2.278317726465192,-0.5499331756670631,0.3983726786155071,-3.4936965877443042,-1.6987604593973058,-10.879429326451119,0.694542488824424,3.1673687391413083,-7.552334174809079,-2.2724383004379813,-0.8904677122376425,-3.5842825281199,5.312294131232332,-13.569634706484937,-7.5121110911829945,0.6599861701448269,-1.7463987491399227,1.9884351932298343,-5.72414186734262,-6.415562450158952,-3.8271492661989353,0.19463129529385914,-5.731364489363558,-0.5653231344125773,-3.926370430648887,-4.460486763313055,-6.5842109954689345,-7.832531608836964,-4.010683227952784,2.0852399389815943,3.85170914894398,-0.7445983882633421,1.5216372973687626,6.813543025542259,-2.928847013049458,-1.5410814764991219,-7.504274174308212,-12.202067791552949,-4.458631777755037,-5.857357167510901,-8.26517483465508,-4.05546851282483,4.716985307640883,-7.5007128026351895,3.2977110242222727,-6.87343673051752,-0.9099860689874819,-2.270656934806066,2.696317641001345,3.5181459605725722,-17.05742808279302,2.7773484658826817,-2.0438970068285083,-8.201739793684022,2.298169143175009,-4.601032566857071,8.203635696306531,0.6705270758891807,-2.665025264939661,4.305247692931848,13.581236288778925,2.062108140405329,1.8862829995799997,5.515782065774638,5.212930542544191,6.887335537287233,2.795959463239625,0.31562327694467335,4.199724512198524,8.064880106570724,3.2529141894305664,2.3180506958967246,-3.142623080186025,3.207364736820153,2.722505459833095,3.4464854042618667,-1.0100643996494862,5.537509081969905,3.835866297337578,1.9371454972322004,3.519228374380602,2.7367646159578705,3.6517541768522115,12.328599002022587,-7.44214817374034,12.033632016541187,3.7133903644205275,-6.7247661677611035,-2.3440127925877463,1.2308648750267919,2.895002799580461,3.5442186355552434,3.1560632778510347,11.5007665685362,3.2244511983866535,6.08035866448231,10.535280806334525,1.3524382632875307,5.305347108624689,2.5027169177527577,3.053840118593973,1.9547550409462415,2.3495031048060477,4.02154212892139,5.170841886448137,15000000
