Community,2.methylbutyrate_PFBBr,3.aminoisobutyrate_PFBBr,3.aminoisobutyrate2_PFBBr,4.methylvalerate_PFBBr,5.aminovalerate_PFBBr,acetate_PFBBr,alanine_PFBBr,aspartate_PFBBr,benzoate_PFBBr,butyrate_PFBBr,catechol_PFBBr,crotonate_PFBBr,cysteine_PFBBr,desaminotyrosine_PFBBr,dopamine_PFBBr,glutamate_PFBBr,glycine_PFBBr,hexanoate_PFBBr,histamine_PFBBr,hydrocinnamate_PFBBr,indole.3.acetate_PFBBr,indole.3.carboxaldehyde_PFBBr,indole.3.propionate_PFBBr,isobutyrate_PFBBr,isoleucine_PFBBr,isovaleric.acid_PFBBr,itaconate_PFBBr,leucine_PFBBr,lysine_PFBBr,methionine_PFBBr,p.cresol_PFBBr,palmitate_PFBBr,phenol_PFBBr,phenylacetate_PFBBr,phenylalanine_PFBBr,proline_PFBBr,propionate_PFBBr,serine_PFBBr,succinate_PFBBr,synephrine_PFBBr,threonine_PFBBr,toluate_PFBBr,trans.indole.3.acrylate_PFBBr,tryptamine_PFBBr,tryptophan_PFBBr,tyramine_PFBBr,tyrosine_PFBBr,valerate_PFBBr,valine_PFBBr,vanillin_PFBBr,2.3.butanediol_TMS,2.aminobutyric.acid_TMS,2.hydroxy.3.methylbutyric.acid_TMS,2.hydroxybutyric.acid_TMS,2.hydroxyisocaproic.acid_TMS,3.hydroxybutyric.acid_TMS,4.hydroxyphenylacetic.acid_TMS,4.hydroxyphenyllactic.acid_TMS,4.methylvaleric.acid_TMS,5.oxoproline_TMS,alanine_TMS,aspartic.acid_TMS,benzoic.acid_TMS,citric.acid_TMS,creatinine/creatine_TMS,cysteine_TMS,cystine_TMS,erythronic.acid_TMS,fumaric.acid_TMS,glucose_TMS,glutamic.acid_TMS,glutamine_TMS,glycine_TMS,glycolic.acid_TMS,hexanoic.acid_TMS,histidine_TMS,indole.3.acetic.acid_TMS,indole.3.lactic.acid_TMS,indole_TMS,isoleucine_TMS,lactic.acid_TMS,leucine_TMS,lysine_TMS,malic.acid_TMS,mannitol_TMS,mannose_TMS,methionine_TMS,niacin_TMS,ornithine_TMS,palmitic.acid_TMS,pantothenic.acid_TMS,phenylacetic.acid_TMS,phenylalanine_TMS,phenyllactic.acid_TMS,proline_TMS,psicose_TMS,pyruvic.acid_TMS,ribose_TMS,serine_TMS,stearic.acid_TMS,succinic.acid_TMS,sucrose_TMS,threitol_TMS,threonine_TMS,tryptophan_TMS,tyrosine_TMS,tyrosol_TMS,uracil_TMS,urocanic.acid_TMS,valeric.acid_TMS,valine_TMS,cis.aconitic.acid_TMS,meso.erythritol_TMS,myo.inositol_TMS,5.aminovaleric.acid_TMS,cadaverine_TMS,putrescine_TMS,tyramine_TMS,Log10_KP_CFU
DMC129,-3.6566023487280397,-14.450955112550023,2.8267279806714742,1.279045599329854,-14.425544298063432,-1.2278121587903965,4.704332959679073,-2.195707469108527,-5.942826793213755,-0.5117929573700168,-5.71952230010543,1.7313358938423646,-1.800719513202008,-14.425544298063432,3.0998368037047426,4.483509694895036,-0.5597575733959305,-4.465665537091738,-9.004506095455048,-2.986503280220264,-4.83262547884217,-14.425544298063432,-3.0917774216116727,-0.5483843931475814,-3.325327859527578,2.129395951931112,-14.425544298063432,-4.717730279901858,-3.2187307628904804,3.8635955876141663,-14.425544298063432,-5.082131331327252,-7.966454475905571,-14.425544298063432,0.9234111295570568,-2.691641252225395,1.9412827540668451,-14.425544298063432,-3.774149840715179,-14.875102680590983,-6.087567034469248,-4.162470131475335,-2.095606102837851,-3.141440867017473,-2.189053013084377,-3.557719705782038,2.6876804831363845,-2.1070735827618026,-2.1996372302424416,-2.868880587946338,-14.617815246022433,-4.247904185786113,-5.604032605791608,-4.933246854194502,-2.8045657112034763,3.6392823032715236,-14.005176875696332,-2.394495697772342,-6.757880660505895,-14.425544298063432,-0.8098500861910807,-4.814870073298337,1.9815327565120733,-3.558172505895456,2.7014285677990624,0.9771091016292859,-14.425544298063432,-0.9351294655082565,-3.3999029879511,3.6398248128620434,3.271717293933396,2.1456113965094126,-5.342813196942755,4.042981424198868,-14.425544298063432,-14.425544298063432,-4.87136088987653,1.9759443047321896,2.203849958204748,2.6121749238019216,-13.913522886235802,-13.733027787445772,3.935807365270233,-14.425544298063432,-14.425544298063432,-4.136133394684557,-14.425544298063432,-14.425544298063432,-1.576118546466797,-14.618028885229293,4.234076146475983,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,3.4306341678617263,-0.653926742290238,4.470222022676097,-14.425544298063432,-0.6720857590951594,-13.405751124515474,-14.227501425186869,-14.425544298063432,-4.80236600040223,-14.425544298063432,1.371892504173482,-4.104432011389717,-4.9455444372760065,1.8285185044777625,-14.425544298063432,-0.025901520719965515,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.93225774393014,7.380211242
DMC130,-4.538926587412035,-14.464191057439848,-1.2582319757330496,6.007332020856401,-14.425544298063432,-1.8952841473490005,1.2758574411763073,-0.3260226751614299,1.2217995024852597,1.0786027131021152,-4.541617111072836,-2.2884640984807505,1.72196854932545,-14.425544298063432,3.4272640060254944,3.227496862094012,-1.2093188375904362,-4.377943494272088,-8.06488207390791,-2.9141471875590037,-5.169118542404711,-14.425544298063432,-2.501545166844045,-0.7057100216040662,-3.866034984441801,1.7491207216956606,-14.425544298063432,-3.299712811474338,-3.115333822423835,-4.95671854747143,-14.425544298063432,-5.130603779064576,-7.905091372065536,-14.425544298063432,4.928259867317967,3.775070609139556,5.116623226723916,-14.425544298063432,-2.9864948223580026,-14.438102483700572,-5.951210588748478,3.6313592735843208,-1.444388464380041,-3.291808248099923,-2.1364512674739697,-3.8656669016587455,-1.2326708367093087,3.924780970954077,-0.8138534032213972,5.299943070349141,-14.683540995279142,-3.352602507998009,-6.355070700218409,-4.995975180080523,-2.674759394763167,3.684697273806618,-14.018169435251938,-2.525094660032803,-6.828457524848268,-14.425544298063432,3.6399520292329655,-5.191551075039746,1.8292448669406214,-2.9980472018367523,0.12945232473300505,3.917100925375991,-14.425544298063432,-0.7749972579994863,-8.892264856154462,2.3361009650991797,3.597464708517149,2.4839927964934834,-5.2445207797375435,-1.121606354043959,-14.425544298063432,-14.425544298063432,-14.15486823564283,0.033634336049277624,3.361031277857966,3.1392890137582032,-14.311689984107375,-5.617201687843112,1.503142704521242,-14.425544298063432,-14.425544298063432,-4.48120512228947,-14.425544298063432,-14.425544298063432,0.26443589150053814,-1.5339151697192115,-13.577422227588688,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-1.9983405176114497,5.806147462965571,-0.1539429928846872,-14.425544298063432,6.168837819974003,-13.98489764460719,0.877376395299523,-14.425544298063432,-5.2170519610990045,-14.425544298063432,-2.27835859940286,2.873209084672813,4.5173261158115405,2.8256517418336293,-14.425544298063432,2.2112346804473475,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.598002059811742,6.832508913
DMC131,-4.195644522799989,-14.32931640166367,-5.775148547977974,6.258693333536595,-14.425544298063432,0.6107412373556087,0.6654534037762263,-0.31736557978297936,0.7435935643356508,0.1757462363706529,-3.313497235895063,-1.3851155879003092,0.2976738850718246,-14.425544298063432,-1.366520134345713,1.753655005999534,-1.614639603553351,-3.964539731731603,-8.143682689587383,-3.146981669063142,-4.845962482702326,-14.425544298063432,-2.471703961546065,-0.8724359850999229,-3.055554248435286,-5.671327589169666,-14.425544298063432,-3.5316322309724137,-2.8988097203796714,-3.4882781612897107,-14.425544298063432,-4.3909983001468245,-6.161604120532594,-14.425544298063432,4.502845375493837,-1.7869705138489367,5.060331956936369,-14.425544298063432,-8.106496122182516,-14.437922983250612,-6.39082237378811,-3.485302567760608,-1.266372201956509,-5.39918570518168,-1.938533766706443,-3.769716671405104,-1.271336687555142,3.7592362683992597,0.027709654853744776,4.728274564834194,-14.366454273413783,-4.373546279639256,-5.628726390723961,-5.03905901832955,-1.453123321130292,-3.7953156071349072,-14.420040108577657,-2.531628729019852,-6.009576015371421,-14.425544298063432,4.092299408036137,-5.322334135239496,2.1266944024639374,-15.009744039845113,-3.4958071869475997,4.14024741804317,-14.425544298063432,-0.7092760708263469,0.021708051297217854,2.6503756632342013,3.7966234604378126,2.1774114862763683,-5.127091108555788,0.10164349642826975,-14.425544298063432,-14.425544298063432,-14.887350761770955,0.8852995101297381,3.897766769300792,3.3086399076402233,-14.625944318582462,-5.7494243019683875,3.9087840655293116,-14.425544298063432,-14.425544298063432,-4.151192572755342,-14.425544298063432,-14.425544298063432,-13.273151081729042,-3.2710026206480407,-4.187761458182596,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-1.897748922118602,5.597273135678579,-0.12457732331952248,-14.425544298063432,5.944065560275532,-4.955291107922209,-5.3346493172356615,-14.425544298063432,-4.384422479187489,-14.425544298063432,-1.4225069794168592,3.1921024876542305,4.772051053604114,3.9781708690093875,-14.425544298063432,-14.87429893396391,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.060921987427044,6.531478917
DMC132,-4.22051762944245,-14.390578586335605,1.655792095304416,4.408718520231159,-14.425544298063432,-2.3527008908234266,4.6500399031231465,-2.2094923000355413,-4.052912821386246,-1.1495728251414106,-4.283378612911811,0.17782637898295767,-12.87811820384725,-14.425544298063432,3.507055219276327,4.444332239419738,-0.4271301383363172,-4.241246537251588,-14.20944846174651,-2.9025592166536183,-5.376272937108219,-14.425544298063432,-6.6785674892151805,-0.7323757589756829,-3.2620819825423197,1.9896385935657646,-14.425544298063432,-4.196974003032832,-3.2058836255371084,2.522289302391467,-14.425544298063432,-4.771017422613611,-14.037181451105505,-14.425544298063432,3.655954687757853,-1.7179989473833999,4.256520593313115,-14.425544298063432,-4.782290788632727,-14.70590349060378,-6.379997507811391,-0.3481304189385929,-1.2191325970452085,-0.685206139379789,-2.1552315213291386,-3.9297666365236266,1.0943581342585977,3.4780965422617243,-3.3029414759156013,-0.8491652000424444,-14.410814925530564,-4.498444549673708,-6.15457544537425,-5.542365126266574,-2.624385869295205,2.8254749583071006,-9.229565334284285,-1.7940273036851517,-5.9398886185333835,-14.425544298063432,4.004914522927611,-5.474384236029939,2.197792856724703,-2.7132369567345997,3.030142718418129,3.227784069159687,-14.425544298063432,-1.2243209458005386,-6.231102959735876,3.481832891135386,3.6581778447915845,-2.936730152344637,-5.017287612719383,2.2386824115725092,-14.425544298063432,-14.425544298063432,-13.919029513430687,1.5359534344861434,2.2973349937944523,2.3818937369335353,-5.27080126365305,-14.652236415063523,3.431281574392497,-14.425544298063432,-14.425544298063432,-4.780643066194553,-14.425544298063432,-14.425544298063432,-0.17468882393693297,-3.2062521014069816,2.669592484043297,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,2.892682528590142,3.675846463572613,4.349041896007466,-14.425544298063432,2.145177550314927,-14.585703483366315,-4.41542414905922,-14.425544298063432,-5.273498523617938,-14.425544298063432,-0.20385902298339326,2.0666638497986365,-3.7739342289745994,0.9384202271669848,-14.425544298063432,-0.8969533296463972,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.809562212959682,7.431363764
DMC133,-4.846475063000052,-14.459394705599463,0.01829875010296611,5.527864282657631,-14.425544298063432,-1.0515566712730269,1.1380970702234905,-0.8903446793127507,0.9655571800592826,0.9339922892998227,-4.60372764108721,-2.05125451938526,-16.129669033481406,-14.425544298063432,3.508113575019841,3.0511211159612976,-1.666812022254733,-4.323750796278176,-9.219493941275024,-2.7798414272435346,-5.037684119269613,-14.425544298063432,-2.9007979395106256,-0.9634586022272161,-3.578743413907758,1.5819435496734124,-14.425544298063432,-3.0067559943834405,-3.2066324195914935,-5.430155827796344,-14.425544298063432,-5.059522871766995,-8.826227621190368,-14.425544298063432,4.688873534484463,3.717134857308846,5.294263968615273,-14.425544298063432,-5.363395634754109,-14.91697331600829,-6.832161737836042,3.1655110293734507,-1.4387648008325742,0.19952061064174564,-2.0538660283203694,-3.956697890590899,-1.7075807982384594,3.964730823489273,-1.5460969033449863,4.5766255607695285,-14.422965877681333,-3.6152521387865697,-6.58483939436555,-5.247692471723455,-2.7659972612723283,3.8258908805949607,-9.578220938655502,-2.704846086800781,-1.4912282438767734,-14.425544298063432,4.39519116798938,-5.2179086114838515,2.1211731885788128,-2.5903937643060404,-0.21025098028079825,4.076134976420393,-14.425544298063432,-0.8052869873954496,-14.793351503525065,1.9066631554501752,3.531884535416389,-3.5608763632187546,-5.175710003709422,-0.2933266687726279,-14.425544298063432,-14.425544298063432,-13.853232298025247,0.2512984121225131,3.6497995716639213,3.223503039437369,-14.608295463835042,-5.324385923342629,2.322678444288843,-14.425544298063432,-14.425544298063432,-4.327033417000121,-14.425544298063432,-14.425544298063432,-1.677417536443303,-0.84327360706512,-13.92975597014118,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-2.167496648236879,5.540725029735933,-0.2986167217433692,-14.425544298063432,5.328947455374653,-13.919608363205437,0.611772962632503,-14.425544298063432,-4.956886276366232,-14.425544298063432,-1.5848656356985646,2.673541606409238,3.506158458703656,2.7382635985752373,-14.425544298063432,0.5501561842899543,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.012201783573156,6.531478917
DMC134,-4.377997204038623,-14.35381612649567,-2.182282436443984,6.214816301474629,-14.425544298063432,0.8443507413316763,4.904620568317614,-0.04131560863876699,0.17894233643080532,-0.11615120999928803,-3.6233465121533244,-2.4999265822536207,1.7589265097533842,-14.425544298063432,-1.9206977013107223,4.636436870419325,-0.08918587562043781,-4.444044307862791,-14.163513798842136,-2.851322570022081,-3.959777250209746,-14.425544298063432,-3.186595796931,-0.5329179574080563,-3.4723907080347827,-4.354088562951643,-14.425544298063432,-3.4333816574888867,-2.8909576515743955,-4.274506669830796,-14.425544298063432,-4.731741074515801,-8.395273518513095,-14.425544298063432,5.109329996902316,0.3080180925733461,5.397323035897449,-14.425544298063432,-2.216921661537892,-13.551126832991585,-6.380872128271868,3.188085091015698,-1.4262325520485009,0.32131997924018246,-2.1396459853030083,-4.07082535713311,-1.4693743519823625,4.114727403729603,-0.818684891465645,4.971477112731685,-15.086879452505325,-5.349898862554833,-6.591575831366461,-4.999364735179215,-2.8624792120431013,3.7063265553686477,-14.446876719069326,-2.368688033706978,-6.020555559528573,-14.425544298063432,2.567751780784595,-5.271085140335776,2.123357173139352,-14.306816864401585,-2.00271020474836,4.596630520926545,-14.425544298063432,-0.6172259200056852,-3.925417367479233,1.7960423765824083,3.703728259751342,-0.8343793354391166,-5.11630987627644,-0.04469633081251401,-14.425544298063432,-14.425544298063432,-14.423225871289777,-1.326295210485707,4.050286237086183,2.900660418960242,-13.470462159021528,-5.443429493943733,4.248895243142988,-14.425544298063432,-14.425544298063432,-4.318988356052772,-14.425544298063432,-14.425544298063432,-14.263197016838207,-3.8383290434851016,-5.761583276560251,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-2.149951398582194,5.790171535396189,-0.6270770554001159,-14.425544298063432,5.758665290016899,-15.368675173961778,0.3442566823236708,-14.425544298063432,-4.518551788137508,-14.425544298063432,-2.238650826108005,2.8076839212976745,3.1011413218905477,2.1062580399531554,-14.425544298063432,1.4406813179031615,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.659356290203334,6.73239376
DMC135,-4.221847140045654,-14.451535511812851,-14.292965588435289,5.6079688937505825,-14.425544298063432,-1.126152387082287,1.536276370525592,-0.2042749903350421,0.8775805444498744,1.6862610290375708,-4.406041126450364,-1.3900973355320896,1.3784355478025487,-14.425544298063432,3.184235087206817,2.5440428931586494,-1.2878808507641255,-4.488359017138183,-7.240984496926907,-3.079844362967397,-5.393991787854661,-14.425544298063432,-3.155049754977787,-0.6825685707989836,-3.7975934686232438,2.2222560860273743,-14.425544298063432,-3.488268369789128,-3.092164716846923,-4.741810347539399,-14.425544298063432,-4.389031544231074,-7.52545628417565,-14.425544298063432,5.132401395948935,3.11961790709741,5.275377364535264,-14.425544298063432,-2.6913855219879674,-14.840091407441962,-6.097916507072156,3.1654332563960375,-1.3222048167422928,-3.404163132385677,-2.1351472666879845,-3.618719607487494,-0.8232420247259622,3.7624410367438124,-0.5955371294277128,4.546736719775758,-13.941374711201581,-3.7251121315779687,-5.046262337830718,-5.201713375458578,-2.758722571183057,3.8330638632007377,-8.654632711509057,-2.595542941470943,-6.673360193065354,-14.425544298063432,3.799552336619234,-4.983877812117032,2.029958940992634,-2.8670978869141504,-3.6460680603581146,3.8674098840778175,-14.425544298063432,-0.798436574015708,-14.402561391921575,3.2032177731901603,3.57501120414789,2.4891291697434177,-5.2024466276829,0.7433351451735337,-14.425544298063432,-14.425544298063432,-14.292257274555517,0.5292834616532712,3.481059112512614,3.1305897915605216,-14.28343106699474,-5.024593538913475,-1.4258322342617986,-14.425544298063432,-14.425544298063432,-3.958186956769667,-14.425544298063432,-14.425544298063432,-0.8797626493231984,-3.462265001539612,-13.910415292396706,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-1.7849507259979212,5.708048721462905,0.07594559663730319,-14.425544298063432,6.033884395891105,-14.17327845042075,0.3374801423939052,-14.425544298063432,-4.603304313049773,-14.425544298063432,-1.8402755879393558,2.4669393726743287,2.8114868771133064,3.0187749913250794,-14.425544298063432,1.1936831550428015,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.300692016576347,8.278753601
DMC136,-4.0296908517548875,-14.450970560551983,-1.369242241888908,5.858244005150245,-14.425544298063432,-0.6091661496325255,2.489444080483642,0.15120017021000096,1.831853390977538,1.6096454365183575,-2.7408036086468357,-2.044917849950446,2.235130091347744,-14.425544298063432,-1.637071290944249,1.8632958722765567,-1.8112786752662249,-4.314263133626252,-8.838754285990733,-2.836759810463116,-4.579777854505749,-14.425544298063432,-2.6003455804794013,-0.8434845719609252,-3.3465005177842975,-4.547764570700095,-14.425544298063432,-3.3402221699970998,-2.846146701738341,-3.2426026062731004,-14.425544298063432,-4.524512187060999,-6.197602560972528,-14.425544298063432,4.5500679701075235,-0.22836937082240966,5.3867385143430075,-14.425544298063432,-8.46713240654704,-4.94477630516871,-6.42854450506766,-3.1039603342614064,-1.2349344784330958,-4.101965477683101,-2.112963227478806,-3.764539587633098,-1.7409737172947408,4.017520542087301,0.562578526781056,4.6819270874521,-4.348692097706389,-4.570080496813846,-6.5947550414543645,-4.963105943638344,-2.961908855105172,-3.18632693382626,-14.631182534952186,-2.57944455288791,-5.912112635330929,-14.425544298063432,3.9524435437439442,-5.167742450562038,2.288921138870455,-13.94288896299438,-0.19107968642674583,4.367338318326835,-14.425544298063432,-0.9316981529300109,-3.956359372200635,3.7930403348605455,3.7930850142130823,2.759207625259665,-5.0947738138783984,-0.9403221613756513,-14.425544298063432,-14.425544298063432,-15.034619375500817,1.5732194516588003,4.311677730001746,3.142024010808569,-13.705454373583157,-15.332949538701731,3.6634901851248345,-14.425544298063432,-14.425544298063432,-4.641237844747393,-14.425544298063432,-14.425544298063432,-14.150381223767813,-2.772422914062592,-6.193948970083441,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-2.0674598622585023,5.634888692222263,-1.1673490041938253,-14.425544298063432,5.799922937527629,-14.129743969044487,-4.520185113891202,-14.425544298063432,-4.353375595270315,-14.425544298063432,-2.5653902524239283,2.9515271886221,4.825603841743337,4.43726300357716,-14.425544298063432,-13.567827861392942,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-13.957315955040889,7.462397998
DMC137,-4.122857963615386,-14.32239002223768,1.391520917063,-0.7397143879851847,-14.425544298063432,-1.8886517390180253,-0.10234675775291778,-2.822703265093821,-6.469574581771177,-2.6610078638994703,-4.110801994440018,-0.19165230320022397,-14.970419005770028,-14.425544298063432,-0.5375701109774499,1.5784086626854625,-0.645215261436282,-4.663774022672727,-7.927959130624038,-3.182254342605624,-4.076214893464795,-14.425544298063432,-3.3760047860381115,-0.4218527572749278,-1.4052074178838976,-5.187259560751653,-14.425544298063432,-5.670803952705014,-3.0260569436989546,3.885987312608501,-14.425544298063432,-6.8443749902000315,-8.622568174410072,-14.425544298063432,-1.3452314957156801,-3.563853666313832,-0.12544794846475754,-14.425544298063432,-4.613257132009152,-13.756477071971977,-5.0151669767060865,0.14624329225426363,-1.6596756973259343,-4.377545689192746,-2.143164084311926,-4.4742313517090055,1.7275347577924953,2.7732868339103693,-2.5349877335207314,-0.48703836670474454,-7.515515144490865,-4.381192899427984,-6.741392627772465,-4.974976722047382,-3.213184117943,2.616878222846011,-8.043742170300996,-3.128673085872472,-6.235609802334905,-14.425544298063432,3.512925007757015,-6.421033562298145,1.104166851063861,-14.438779437670814,2.3395310553219826,-1.4152900483848314,-14.425544298063432,-0.6587453274964711,0.30869051996878816,4.173568561176261,2.7243287761742927,1.8118459454971532,-5.395915828574211,3.1588839119460546,-14.425544298063432,-14.425544298063432,-4.391342410824205,3.8126977522461645,1.2113659314021945,1.8063932821102084,-14.494632101612995,-14.92028454357374,4.964076008270627,-14.425544298063432,-14.425544298063432,-3.77008234042292,-14.425544298063432,-14.425544298063432,-13.486803642743594,-3.906377262504961,3.410285929789223,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,2.9006346714509905,-2.374911723777087,4.440197935561686,-14.425544298063432,-1.9321155385100441,-5.033607992685591,-2.2102417270633996,-14.425544298063432,-4.781884381511145,-14.425544298063432,-1.084460872002091,1.215457698435955,-0.6667451614044098,-0.6127586868117991,-14.425544298063432,-1.0816537840368885,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.215234181766345,7.643452676
DMC138,-3.646800351636061,-14.492461150796457,1.8073354928020133,-0.6665210535244889,-14.425544298063432,-1.8706656032947888,-0.9713071630728344,-2.874139730929609,-6.935537931653978,-2.1804087224181834,-4.1141079354265395,-1.2322845237546467,-12.8312439875396,-14.425544298063432,-1.3114702237735647,1.8250298503326776,-0.7339830898827882,-4.722727434150198,-7.965387922844151,-3.125286686953002,-4.409881304481024,-14.425544298063432,-3.2121412137782794,-0.30709806502930004,-1.179488993623721,-4.933585352957541,-14.425544298063432,-5.101519121907598,-3.126734538747339,3.4061028303735683,-14.425544298063432,-7.004160908681173,-8.928508039900267,-14.425544298063432,-2.4100066758322476,-2.8089895129240596,-0.18337468033855067,-14.425544298063432,-4.834102297963853,-14.400297148537797,-4.91691968789612,0.9149778443322188,-1.6031429129472645,-5.519085928648879,-2.085242698746994,-4.4678879450366535,1.2566839168746182,3.1150606425553486,-2.484658231043405,0.3325090073593142,-6.42838195935455,-4.2342194043902595,-6.4870861116451,-5.244786132287078,-2.723630228323682,3.0587083286115844,-14.00352791872564,-3.079008338601176,-6.044486378910616,-14.425544298063432,3.5744578893004593,-6.7226276217017595,0.9035149339764951,-15.011333799358106,2.448396743949966,-1.3916342733726998,-14.425544298063432,-0.8341998095964678,2.062540180881648,4.054022773625113,2.9667819087474188,1.9970864847492595,-5.423306859966741,3.132325065275877,-14.425544298063432,-14.425544298063432,-4.649557839114556,2.4052199666315164,1.4027846986918744,1.68310622355407,-15.430000876451196,-5.371484693753761,4.645224121852076,-14.425544298063432,-14.425544298063432,-4.042841484138174,-14.425544298063432,-14.425544298063432,-13.745203137550835,-3.343057002826309,2.297561762283297,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,2.909748846319415,-1.6598632193408334,3.8289561847171076,-14.425544298063432,-2.1480250550788886,-3.2406669350020465,-2.2733078476608637,-14.425544298063432,-4.82725630034616,-14.425544298063432,-1.5828463568508218,1.736657039150109,-0.7715450404376931,-0.40249795045638204,-14.425544298063432,-0.05292543637027236,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.268191872738766,6.380211242
DMC139,-4.212163833122068,-14.570239751625259,1.961656083636113,0.01337332982326439,-14.425544298063432,-1.8839554715468236,-0.11615562245597158,-2.8245223233595467,-6.291702888742899,-2.7373077139812767,-2.8919146286041144,-1.2751974279505565,-15.245860134602454,-14.425544298063432,-0.6164578421616003,2.001698926311224,-0.018675254702237444,-4.7141749120501695,-8.638083409243476,-3.1945474454423857,-3.8783798996074874,-14.425544298063432,-2.9818355122873363,-0.20726205984552987,-1.4007305963431054,-4.480549683723721,-14.425544298063432,-4.132760600107789,-3.1008780418109687,4.116557048652395,-14.425544298063432,-6.777317635478905,-7.5055195405141015,-14.425544298063432,0.4005267078916317,-3.6797801557946204,0.6021325883656583,-14.425544298063432,-4.5385856101219195,-13.5213668214782,-4.997110235246959,1.9162322021388258,-1.515250530882987,-3.8571559014021553,-2.0915720435718006,-4.620730656780937,0.40789120234089477,3.580422444799118,-2.8127772969458302,3.6881671869753645,-7.32310452336107,-4.374252464807576,-6.8958533422632415,-4.27728396766271,-2.92146481484872,2.761531996485039,-7.797979349909595,-3.1119058551293732,-5.615004567824707,-14.425544298063432,3.820033114247563,-6.900808535561409,1.5303445182999613,-15.072830613280681,2.4756297888037855,-0.5735674132422597,-14.425544298063432,-0.6781057358096636,1.1052095212985376,3.5346537282494497,2.622367239699777,1.3774665304345037,-5.510798094964446,3.335213938154967,-14.425544298063432,-14.425544298063432,-4.157957961829455,0.8231747238886763,1.7087763286132964,1.6025500717514558,-13.576583143331895,-4.827919826001555,4.836402122816363,-14.425544298063432,-14.425544298063432,-4.347003724840594,-14.425544298063432,-14.425544298063432,-13.447575409106008,-3.6802257231750435,4.393711709333741,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,3.333795549535159,-1.6877787234615778,4.443575014388802,-14.425544298063432,-1.5915447488317405,-4.901172463557972,-1.9565531933116962,-14.425544298063432,-5.318519044131468,-14.425544298063432,-0.8017425837584288,1.4782605271448,2.6735509261997086,-0.8445395270998799,-14.425544298063432,0.14682893693447896,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.22087124113159,6.51851394
